ensembl_gene_id	Score	hgnc_symbol	gene_biotype	kegg	Cluster
ENSG00000261188	8.22914342960601e-05	TFIP11-DT	lncRNA	No_kegg	AD_cluster1
ENSG00000267112	8.24106561562114e-05		lncRNA	No_kegg	AD_cluster1
ENSG00000286366	8.46840790710939e-05		lncRNA	No_kegg	AD_cluster1
ENSG00000240553	8.49671896658288e-05		lncRNA	No_kegg	AD_cluster1
ENSG00000255422	8.49707552052181e-05		lncRNA	No_kegg	AD_cluster1
ENSG00000245864	8.54257531244596e-05	MEF2C-AS2	lncRNA	No_kegg	AD_cluster1
ENSG00000249568	8.56604337861628e-05		lncRNA	No_kegg	AD_cluster1
ENSG00000225434	8.58333067912356e-05	LINC01504	lncRNA	No_kegg	AD_cluster1
ENSG00000232377	8.96880536332755e-05		lncRNA	No_kegg	AD_cluster1
ENSG00000260838	9.5333722369693e-05		lncRNA	No_kegg	AD_cluster1
ENSG00000233705	9.5718757003386e-05	SLC26A4-AS1	lncRNA	No_kegg	AD_cluster1
ENSG00000214184	9.61461264465675e-05	GCC2-AS1	lncRNA	No_kegg	AD_cluster1
ENSG00000286786	0.00010164418641487		lncRNA	No_kegg	AD_cluster1
ENSG00000229591	0.000103924016430195		lncRNA	No_kegg	AD_cluster1
ENSG00000273262	0.000104436524892861		lncRNA	No_kegg	AD_cluster1
ENSG00000253738	0.000105945784990577	OTUD6B-AS1	lncRNA	No_kegg	AD_cluster1
ENSG00000286037	0.000109509284858392		lncRNA	No_kegg	AD_cluster1
ENSG00000285582	0.000111256001454978		lncRNA	No_kegg	AD_cluster1
ENSG00000228436	0.000114663551238043	RRAGC-DT	lncRNA	No_kegg	AD_cluster1
ENSG00000255366	0.000119980735353173		lncRNA	No_kegg	AD_cluster1
ENSG00000270751	0.000122904495758804	FBXW7-AS1	lncRNA	No_kegg	AD_cluster1
ENSG00000260804	0.000124199924636949	LINC01963	lncRNA	No_kegg	AD_cluster1
ENSG00000250910	0.000128583559372451	MAP9-AS1	lncRNA	No_kegg	AD_cluster1
ENSG00000266053	0.000129148551451864	NDUFV2-AS1	lncRNA	No_kegg	AD_cluster1
ENSG00000259049	0.000134687731954728		lncRNA	No_kegg	AD_cluster1
ENSG00000261340	0.000137100344481919	LINC01616	lncRNA	No_kegg	AD_cluster1
ENSG00000260037	0.00014138218278058		lncRNA	No_kegg	AD_cluster1
ENSG00000229047	0.00014295964807547		lncRNA	No_kegg	AD_cluster1
ENSG00000224223	0.000143534053484667	VSTM2A-OT1	lncRNA	No_kegg	AD_cluster1
ENSG00000260228	0.000145914588636993	CDH13-AS2	lncRNA	No_kegg	AD_cluster1
ENSG00000259712	0.000150386738614219		lncRNA	No_kegg	AD_cluster1
ENSG00000265579	0.00015216393548442		lncRNA	No_kegg	AD_cluster1
ENSG00000254873	0.000153237276257303		lncRNA	No_kegg	AD_cluster1
ENSG00000249526	0.000154176569197704		lncRNA	No_kegg	AD_cluster1
ENSG00000274629	0.000158907535340948		lncRNA	No_kegg	AD_cluster1
ENSG00000259007	0.000158963167822411		lncRNA	No_kegg	AD_cluster1
ENSG00000269082	0.000159248081190906		lncRNA	No_kegg	AD_cluster1
ENSG00000235978	0.000165075685571398		lncRNA	No_kegg	AD_cluster1
ENSG00000232767	0.000172659892140636	HSPA12A-AS1	lncRNA	No_kegg	AD_cluster1
ENSG00000287952	0.000180799140393839		lncRNA	No_kegg	AD_cluster1
ENSG00000227617	0.000183261678290472	CERS6-AS1	lncRNA	No_kegg	AD_cluster1
ENSG00000286125	0.000183941631378033		lncRNA	No_kegg	AD_cluster1
ENSG00000232959	0.000186882370689839	KIFAP3-AS1	lncRNA	No_kegg	AD_cluster1
ENSG00000277159	0.00018875126053224		lncRNA	No_kegg	AD_cluster1
ENSG00000248733	0.000193895525380299		lncRNA	No_kegg	AD_cluster1
ENSG00000277954	0.000195227602698603		lncRNA	No_kegg	AD_cluster1
ENSG00000263244	0.000219970686865074		lncRNA	No_kegg	AD_cluster1
ENSG00000224746	0.000230959735921556		lncRNA	No_kegg	AD_cluster1
ENSG00000230612	0.0002857468865414		lncRNA	No_kegg	AD_cluster1
ENSG00000273275	0.000323400109421227		lncRNA	No_kegg	AD_cluster1
ENSG00000258302	0.000323980813202862		lncRNA	No_kegg	AD_cluster1
ENSG00000231295	0.000348950513509926		lncRNA	No_kegg	AD_cluster1
ENSG00000287456	0.000371266838687817		lncRNA	No_kegg	AD_cluster1
ENSG00000260391	0.000379304808249085		lncRNA	No_kegg	AD_cluster1
ENSG00000246283	0.000399791167641945	TTBK2-AS1	lncRNA	No_kegg	AD_cluster1
ENSG00000266969	0.000430255361610783	CEP192-DT	lncRNA	No_kegg	AD_cluster1
ENSG00000267225	0.000448009728222232	WDR7-OT1	lncRNA	No_kegg	AD_cluster1
ENSG00000258048	0.000461573193450707	PPP1R12A-AS2	lncRNA	No_kegg	AD_cluster1
ENSG00000259623	0.000513139273343341		lncRNA	No_kegg	AD_cluster1
ENSG00000237633	0.000515134000953101		lncRNA	No_kegg	AD_cluster1
ENSG00000287022	0.00051977663206064		lncRNA	No_kegg	AD_cluster1
ENSG00000284697	0.000534587753918002		lncRNA	No_kegg	AD_cluster1
ENSG00000257647	0.000556746166587944		lncRNA	No_kegg	AD_cluster1
ENSG00000275854	0.000559356491803353		lncRNA	No_kegg	AD_cluster1
ENSG00000257434	0.000603716022914796		lncRNA	No_kegg	AD_cluster1
ENSG00000272770	0.000950057477820914		lncRNA	No_kegg	AD_cluster1
ENSG00000276012	0.000971686942482093		lncRNA	No_kegg	AD_cluster1
ENSG00000225792	0.0010530396384611	SNX10-AS1	lncRNA	No_kegg	AD_cluster1
ENSG00000258903	0.00143323316686074		lncRNA	No_kegg	AD_cluster1
ENSG00000254317	0.00151155915031111		lncRNA	No_kegg	AD_cluster1
ENSG00000233912	0.00158174629431344		lncRNA	No_kegg	AD_cluster1
ENSG00000231760	0.0022298236973943		lncRNA	No_kegg	AD_cluster1
ENSG00000285830	0.00240061941507006		lncRNA	No_kegg	AD_cluster1
ENSG00000260281	0.0025132008576162	ITFG1-AS1	lncRNA	No_kegg	AD_cluster1
ENSG00000285889	0.00336480123161723		lncRNA	No_kegg	AD_cluster1
