ensembl_gene_id	Score	hgnc_symbol	gene_biotype	kegg	Cluster
ENSG00000224713	0.000225256044408345		lncRNA	No_kegg	ctrl_cluster1
ENSG00000270760	0.000234188073984474		lncRNA	No_kegg	ctrl_cluster1
ENSG00000204850	0.000235318723222222		lncRNA	No_kegg	ctrl_cluster1
ENSG00000225855	0.000242328437624269	RUSC1-AS1	lncRNA	No_kegg	ctrl_cluster1
ENSG00000267707	0.000276048043586073		lncRNA	No_kegg	ctrl_cluster1
ENSG00000233728	0.00027733317783281		lncRNA	No_kegg	ctrl_cluster1
ENSG00000260328	0.000283875259682087		lncRNA	No_kegg	ctrl_cluster1
ENSG00000268061	0.000446129502744602	NAPA-AS1	lncRNA	No_kegg	ctrl_cluster1
ENSG00000245248	0.000504248282932118	USP2-AS1	lncRNA	No_kegg	ctrl_cluster1
ENSG00000267750	0.000628590518177244	RUNDC3A-AS1	lncRNA	No_kegg	ctrl_cluster1
ENSG00000254528	0.000733155321618292	FXYD6-AS1	lncRNA	No_kegg	ctrl_cluster1
ENSG00000226526	0.000763615578270338		lncRNA	No_kegg	ctrl_cluster1
ENSG00000238045	0.00115628503724143	MVP-DT	lncRNA	No_kegg	ctrl_cluster1
ENSG00000250135	0.00132766300454884		lncRNA	No_kegg	ctrl_cluster1
ENSG00000267062	0.00134257368725222		lncRNA	No_kegg	ctrl_cluster1
ENSG00000266708	0.00137798948156719		lncRNA	No_kegg	ctrl_cluster1
ENSG00000272540	0.00170157085101576		lncRNA	No_kegg	ctrl_cluster1
ENSG00000237181	0.00193070139915969	PRKAR1B-AS1	lncRNA	No_kegg	ctrl_cluster1
ENSG00000267165	0.00419361108498868	CHMP1B-AS1	lncRNA	No_kegg	ctrl_cluster1
ENSG00000269292	0.00469336924127704		lncRNA	No_kegg	ctrl_cluster1
ENSG00000280758	0.00724605372990226		lncRNA	No_kegg	ctrl_cluster1
